"dbo","dot_moi","so_moi","stt_moi","dm_capbu"
"13222898040","13","17","02650","0"
"13222898042","13","17","02700","0"
"13222898030","13","17","02750","0"
"13222898100","13","17","02800","0"
"13222898490","13","17","02850","0"
"13222898463","13","17","02900","0"
"13222898480","13","17","02950","0"
"13222898090","13","17","03000","0"
"13222898088","13","17","03050","0"
"13222898470","13","17","03100","0"
"13222898080","13","17","03150","0"
"13222898460","13","17","03200","0"
"13222898070","13","17","03250","0"
"13222898071","13","17","03300","0"
"13222898450","13","17","03350","0"
"13222898060","13","17","03400","0"
"13222898116","13","17","03450","0"
"13222898050","13","17","03500","0"
"13222898048","13","17","03550","0"
"13222898440","13","17","03600","0"
"13222898045","13","17","03650","0"
"13222898046","13","17","03700","0"
"13222898047","13","17","03750","0"
"13222898430","13","17","03800","0"
"13222898500","13","17","03850","0"
"13222898502","13","17","03900","0"
"13222898130","13","17","03950","0"
"13222898504","13","17","04000","0"
"13222898120","13","17","04050","0"
"13222898115","13","17","04100","0"
"13222898110","13","17","04150","0"
"13222898520","13","17","04200","0"
"13222898521","13","17","04250","0"
"13222898690","13","17","04300","0"
"13222898691","13","17","04350","0"
"13222898692","13","17","04400","0"
"13222898680","13","17","04450","0"
"13222898310","13","17","04500","0"
"13222898670","13","17","04550","0"
"13222898300","13","17","04600","0"
"13222898660","13","17","04650","0"
"13222898101","13","17","04700","0"
"13222898650","13","17","04750","0"
"13222898290","13","17","04800","0"
"13222898280","13","17","04850","0"
"13222898640","13","17","04900","0"
"13222898270","13","17","04950","0"
"13222898630","13","17","05000","0"
"13222898269","13","17","05050","0"
"13222898620","13","17","05100","0"
"13222898260","13","17","05150","0"
"13222898251","13","17","05200","0"
"13222898250","13","17","05250","0"
"13222898246","13","17","05300","0"
"13222898245","13","17","05350","0"
"13222898240","13","17","05400","0"
"13222898610","13","17","05450","0"
"13222898230","13","17","05500","0"
"13222898233","13","17","05550","0"
"13222898220","13","17","05600","0"
"13222898600","13","17","05650","0"
"13222898210","13","17","05700","0"
"13222898590","13","18","00050","0"
"13222898200","13","18","00100","0"
"13222898580","13","18","00150","0"
"13222898190","13","18","00200","0"
"13222898182","13","18","00250","0"
"13222898180","13","18","00300","0"
"13222898570","13","18","00350","0"
"13222898170","13","18","00400","0"
"13222898560","13","18","00450","0"
"13222898168","13","18","00500","0"
"13222898700","13","18","00550","0"
"13222898160","13","18","00600","0"
"13222898161","13","18","00650","0"
"13011040050","13","18","00700","1"
"13011040725","13","18","00750","0"
"13011040726","13","18","00800","1"
"13011040727","13","18","00850","0"
"13011040728","13","18","00900","1"
"13011040729","13","18","00950","1"
"13011040730","13","18","01000","1"
"13011040731","13","18","01050","1"
"13011040733","13","18","01100","1"
"13011040734","13","18","01150","1"
"13011040735","13","18","01200","1"
"13011040736","13","18","01250","1"
"13011040738","13","18","01300","1"
"13011040739","13","18","01350","1"
"13011040741","13","18","01400","1"
"13011040742","13","18","01450","1"
"13011040743","13","18","01500","1"
"13011040744","13","18","01550","1"
"13011040745","13","18","01600","1"
"13011040746","13","18","01650","1"
"13011040747","13","18","01700","1"
"13011040748","13","18","01750","1"
"13011040749","13","18","01800","1"
"13011040789","13","18","01850","0"
"13011040790","13","18","01900","1"
"13011040788","13","18","01950","1"
"13011040787","13","18","02000","1"
"13011040786","13","18","02050","1"
"13011040785","13","18","02100","1"
"13011040784","13","18","02150","1"
"13011040783","13","18","02200","1"
"13011040782","13","18","02250","1"
"13011040781","13","18","02300","1"
"13011040780","13","18","02350","0"
"13011040779","13","18","02400","1"
"13011040778","13","18","02450","1"
"13011040775","13","18","02500","0"
"13011040774","13","18","02550","1"
"13011040772","13","18","02600","1"
"13011040771","13","18","02650","1"
"13011040770","13","18","02700","1"
"13011040750","13","18","02750","1"
"13011040751","13","18","02800","0"
"13011040752","13","18","02850","1"
"13011040753","13","18","02900","1"
"13011040754","13","18","02950","1"
"13011040755","13","18","03000","1"
"13011040756","13","18","03050","1"
"13011040757","13","18","03100","1"
"13011040759","13","18","03150","1"
"13011040760","13","18","03200","1"
"13011040761","13","18","03250","1"
"13011040762","13","18","03300","1"
"13011040763","13","18","03350","1"
"13011040764","13","18","03400","1"
"13011040765","13","18","03450","0"
"13011040766","13","18","03500","1"
"13011040767","13","18","03550","1"
"13011040049","13","18","03600","1"
"13011040048","13","18","03650","0"
"13011040600","13","18","03700","0"
"13011040601","13","18","03750","1"
"13011040602","13","18","03800","1"
"13011040603","13","18","03850","1"
"13011040604","13","18","03900","1"
"13011040605","13","18","03950","1"
"13011040606","13","18","04000","1"
"13011040607","13","18","04050","1"
"13011040608","13","18","04100","1"
"13011040609","13","18","04150","1"
"13011040610","13","18","04200","1"
"13011040611","13","18","04250","1"
"13011040612","13","18","04300","0"
"13011040613","13","18","04350","1"
"13011040632","13","18","04400","1"
"13011040631","13","18","04450","1"
"13011040630","13","18","04500","1"
"13011040629","13","18","04550","1"
"13011040628","13","18","04600","1"
"13011040627","13","18","04650","1"
"13011040626","13","18","04700","0"
"13011040625","13","18","04750","1"
"13011040624","13","18","04800","1"
"13011040623","13","18","04850","0"
"13011040047","13","18","04900","1"
"13011040046","13","18","04950","0"
"13011040045","13","18","05000","1"
"13011040044","13","18","05050","1"
"13011040043","13","18","05100","1"
"13011040042","13","18","05150","1"
"13011040800","13","18","05200","1"
"13011040801","13","18","05250","0"
"13011040802","13","18","05300","0"
"13011040803","13","18","05350","1"
"13011040804","13","18","05400","1"
"13011040805","13","18","05450","1"
"13011040806","13","18","05500","1"
"13011040807","13","18","05550","0"
"13011040808","13","18","05600","1"
"13011040809","13","18","05650","1"
"13011040810","13","18","05700","1"
"13011040811","13","19","00050","1"
"13011040812","13","19","00100","1"
"13011040827","13","19","00150","1"
"13011040826","13","19","00200","0"
"13011040825","13","19","00250","0"
"13011040824","13","19","00300","1"
"13011040823","13","19","00350","1"
"13011040822","13","19","00400","1"
"13011040821","13","19","00450","1"
"13011040820","13","19","00500","1"
"13011040819","13","19","00550","1"
"13011040818","13","19","00600","1"
"13011040817","13","19","00650","0"
"13011040816","13","19","00700","0"
"13011040815","13","19","00750","1"
"13011040041","13","19","00800","0"
"13011040040","13","19","00850","1"
"13011040039","13","19","00900","1"
"13011040038","13","19","00950","0"
"13011040037","13","19","01000","1"
"13011040036","13","19","01050","1"
"13011040577","13","19","01100","1"
"13011040578","13","19","01150","1"
"13011040579","13","19","01200","1"
"13011040580","13","19","01250","1"
"13011040581","13","19","01300","1"
"13011040582","13","19","01350","0"
"13011040583","13","19","01400","1"
"13011040584","13","19","01450","1"
"13011040585","13","19","01500","1"
"13011040586","13","19","01550","1"
"13011040587","13","19","01600","1"
"13011040588","13","19","01650","1"
"13011040572","13","19","01700","1"
"13011040570","13","19","01750","1"
"13011040569","13","19","01800","1"
"13011040568","13","19","01850","1"
"13011040567","13","19","01900","0"
"13011040566","13","19","01950","0"
"13011040565","13","19","02000","0"
"13011040564","13","19","02050","1"
"13011040562","13","19","02100","1"
"13011040561","13","19","02150","1"
"13011040560","13","19","02200","1"
"13011040035","13","19","02250","1"
"13011040034","13","19","02300","1"
"13011040033","13","19","02350","1"
"13011040032","13","19","02400","1"
"13011040031","13","19","02450","1"
"13011040030","13","19","02500","1"
"13011040029","13","19","02550","1"
"13011040028","13","19","02600","1"
"13011040240","13","19","02650","1"
"13011040241","13","19","02700","1"
"13011040242","13","19","02750","1"
"13011040243","13","19","02800","1"
"13011040244","13","19","02850","1"
"13011040245","13","19","02900","1"
"13011040246","13","19","02950","0"
"13011040247","13","19","03000","1"
"13011040249","13","19","03050","1"
"13011040250","13","19","03100","1"
"13011040251","13","19","03150","1"
"13011040276","13","19","03200","1"
"13011040275","13","19","03250","1"
"13011040211","13","19","03300","1"
"13011040210","13","19","03350","1"
"13011040209","13","19","03400","1"
"13011040208","13","19","03450","1"
"13011040207","13","19","03500","0"
"13011040206","13","19","03550","1"
"13011040205","13","19","03600","1"
"13011040204","13","19","03650","1"
"13011040202","13","19","03700","0"
"13011040200","13","19","03750","1"
"13011040027","13","19","03800","1"
"13011040025","13","19","03850","1"
"13011040024","13","19","03900","1"
"13011040023","13","19","03950","1"
"13011040022","13","19","04000","1"
"13011040020","13","19","04050","1"
"13011040019","13","19","04100","1"
"13011040018","13","19","04150","1"
"13011040017","13","19","04200","1"
"13011040539","13","19","04250","1"
"13011040541","13","19","04300","1"
"13011040542","13","19","04350","0"
"13011040543","13","19","04400","0"
"13011040544","13","19","04450","0"
"13011040551","13","19","04500","1"
"13011040550","13","19","04550","1"
"13011040548","13","19","04600","1"
"13011040547","13","19","04650","0"
"13011040546","13","19","04700","1"
"13011040537","13","19","04750","1"
"13011040536","13","19","04800","0"
"13011040535","13","19","04850","0"
"13011040533","13","19","04900","0"
"13011040531","13","19","04950","0"
"13011040530","13","19","05000","1"
"13011040016","13","19","05050","0"
"13011040015","13","19","05100","0"
"13011040013","13","19","05150","0"
"13011040012","13","19","05200","1"
"13011040011","13","19","05250","1"
"13011040010","13","19","05300","1"
"13011040009","13","19","05350","1"
"13011040008","13","19","05400","0"
"13011040545","13","19","05450","1"
"13011040519","13","19","05500","1"
"13011040518","13","19","05550","1"
"13011040517","13","19","05600","1"
"13011040515","13","19","05650","1"
"13011040514","13","19","05700","1"
"13011040513","13","20","00050","1"
"13011040512","13","20","00100","1"
"13011040511","13","20","00150","0"
"13011040510","13","20","00200","1"
"13011040508","13","20","00250","1"
"13011040507","13","20","00300","1"
"13011040506","13","20","00350","0"
"13011040504","13","20","00400","1"
"13011040503","13","20","00450","1"
"13011040502","13","20","00500","1"
"13011040501","13","20","00550","1"
"13011040500","13","20","00600","0"
"13011040004","13","20","00650","0"
"13011040414","13","20","00700","1"
"13011040410","13","20","00750","1"
"13011040412","13","20","00800","1"
"13011040411","13","20","00850","0"
"13011040002","13","20","00900","1"
"13011040001","13","20","00950","1"
"13222890312","13","20","01000","1"
"13222880012","13","20","01050","0"
"13011041313","13","20","01100","0"
"13011041311","13","20","01150","0"
"13011041312","13","20","01200","0"
"13011041348","13","20","01250","0"
"13011041347","13","20","01300","0"
"13011041346","13","20","01350","0"
"13011041345","13","20","01400","0"
"13011041344","13","20","01450","0"
"13011041343","13","20","01500","0"
"13011041341","13","20","01550","0"
"13011041340","13","20","01600","0"
"13011041339","13","20","01650","0"
"13011041338","13","20","01700","0"
"13011041337","13","20","01750","1"
"13011041336","13","20","01800","1"
"13011041335","13","20","01850","1"
"13011041063","13","20","01900","1"
"13011041334","13","20","01950","0"
"13011041064","13","20","02000","1"
"13011041333","13","20","02050","1"
"13011041332","13","20","02100","0"
"13011041331","13","20","02150","0"
"13011041330","13","20","02200","0"
"13011041329","13","20","02250","0"
"13011041328","13","20","02300","0"
"13011041327","13","20","02350","0"
"13011041326","13","20","02400","0"
"13011041324","13","20","02450","0"
"13011041322","13","20","02500","0"
"13011041321","13","20","02550","0"
"13011041058","13","20","02600","1"
"13011041310","13","20","02650","1"
"13011040274","13","20","02700","0"
"13011041316","13","20","02750","0"
"13011040277","13","20","02800","1"
"13011040278","13","20","02850","0"
"13011040279","13","20","02900","1"
"13011040280","13","20","02950","1"
"13011040281","13","20","03000","0"
"13011040282","13","20","03050","1"
"13011040283","13","20","03100","1"
"13011040284","13","20","03150","1"
"13011040285","13","20","03200","1"
"13011040286","13","20","03250","1"
"13011040288","13","20","03300","1"
"13011040289","13","20","03350","1"
"13011040290","13","20","03400","1"
"13011040291","13","20","03450","0"
"13011040292","13","20","03500","1"
"13011040293","13","20","03550","1"
"13011040294","13","20","03600","1"
"13011040295","13","20","03650","1"
"13011040297","13","20","03700","0"
"13011040298","13","20","03750","1"
"13011040299","13","20","03800","1"
"13011040300","13","20","03850","1"
"13011040304","13","20","03900","0"
"13011040303","13","20","03950","0"
"13011040768","13","20","04000","1"
"13011040769","13","20","04050","1"
"13011040758","13","20","04100","0"
"13011041127","13","20","04150","1"
"13011041117","13","20","04200","1"
"13011041116","13","20","04250","0"
"13011041124","13","20","04300","0"
"13011041123","13","20","04350","0"
"13011041126","13","20","04400","1"
"13011041125","13","20","04450","1"
"13011041122","13","20","04500","0"
"13011041121","13","20","04550","1"
"13011041119","13","20","04600","1"
"13011041118","13","20","04650","1"
"13011041114","13","20","04700","1"
"13011041120","13","20","04750","0"
"13011041130","13","20","04800","1"
"13011041113","13","20","04850","1"
"13011041112","13","20","04900","1"
"13011041111","13","20","04950","1"
"13011041110","13","20","05000","0"
"13011041109","13","20","05050","1"
"13011041108","13","20","05100","1"
"13011041107","13","20","05150","1"
"13011041106","13","20","05200","1"
"13011041105","13","20","05250","1"
"13011041104","13","20","05300","1"
"13011041103","13","20","05350","1"
"13011041101","13","20","05400","1"
"13011041100","13","20","05450","1"
"13011041115","13","20","05500","1"
"13011041095","13","20","05550","1"
"13011041094","13","20","05600","1"
"13011041096","13","20","05650","1"
"13011041097","13","20","05700","1"
"13011041098","13","21","00050","1"
"13011041099","13","21","00100","1"
"13011041086","13","21","00150","1"
"13011041085","13","21","00200","1"
"13011041084","13","21","00250","1"
"13011041083","13","21","00300","1"
"13011041093","13","21","00350","0"
"13011041092","13","21","00400","1"
"13011041091","13","21","00450","1"
"13011041090","13","21","00500","1"
"13011041202","13","21","00550","1"
"13011041203","13","21","00600","1"
"13011041204","13","21","00650","0"
"13011041207","13","21","00700","1"
"13011041208","13","21","00750","1"
"13011041220","13","21","00800","1"
"13011041221","13","21","00850","1"
"13011041222","13","21","00900","1"
"13011041223","13","21","00950","1"
"13011041089","13","21","01000","1"
"13011041088","13","21","01050","1"
"13011041087","13","21","01100","1"
"13011041076","13","21","01150","0"
"13011041075","13","21","01200","1"
"13011041074","13","21","01250","1"
"13011041073","13","21","01300","1"
"13011041072","13","21","01350","1"
"13011041071","13","21","01400","1"
"13011041070","13","21","01450","1"
"13011041069","13","21","01500","1"
"13011041068","13","21","01550","1"
"13011041067","13","21","01600","1"
"13011041066","13","21","01650","1"
"13011041065","13","21","01700","1"
"13011041059","13","21","01750","1"
"13011041057","13","21","01800","0"
"13011041055","13","21","01850","1"
"13011041054","13","21","01900","1"
"13011041053","13","21","01950","1"
"13011041052","13","21","02000","0"
"13011041051","13","21","02050","1"
"13011041050","13","21","02100","1"
"13011041049","13","21","02150","1"
"13011041048","13","21","02200","1"
"13011041046","13","21","02250","1"
"13011041047","13","21","02300","1"
"13011041045","13","21","02350","1"
"13011041038","13","21","02400","1"
"13011041037","13","21","02450","1"
"13011041036","13","21","02500","1"
"13011041035","13","21","02550","1"
"13011041034","13","21","02600","1"
"13011041032","13","21","02650","1"
"13011041033","13","21","02700","1"
"13011041029","13","21","02750","1"
"13222880090","13","21","02800","0"
"13222880108","13","21","02850","0"
"13222880104","13","21","02900","0"
"13222880102","13","21","02950","0"
"13222880100","13","21","03000","0"
"13222880098","13","21","03050","0"
"13222880002","13","21","03100","0"
"13222880001","13","21","03150","0"
"13011041016","13","21","03200","0"
"13222880084","13","21","03250","0"
"13222880088","13","21","03300","0"
"13222880086","13","21","03350","0"
"13222880080","13","21","03400","0"
"13222880077","13","21","03450","0"
"13222880003","13","21","03500","0"
"13222880004","13","21","03550","0"
"13222880014","13","21","03600","0"
"13222880020","13","21","03650","0"
"13222880016","13","21","03700","0"
"13222880018","13","21","03750","0"
"13222880005","13","21","03800","0"
"13222880006","13","21","03850","0"
"13222880022","13","21","03900","0"
"13222880010","13","21","03950","0"
"13222880008","13","21","04000","0"
"13222890327","13","21","04050","0"
"13222890325","13","21","04100","0"
"13222890330","13","21","04150","0"
"13222890339","13","21","04200","0"
"13222890340","13","21","04250","0"
"13222880009","13","21","04300","0"
"13222880011","13","21","04350","0"
"13222880007","13","21","04400","0"
"13222880013","13","21","04450","0"
"13222880015","13","21","04500","0"
"13222880017","13","21","04550","0"
"13222880019","13","21","04600","0"
"13222880021","13","21","04650","0"
"13222880023","13","21","04700","0"
"13222880027","13","21","04750","0"
"13222880025","13","21","04800","0"
"13222880069","13","21","04850","0"
"13222880071","13","21","04900","0"
"13222880073","13","21","04950","0"
"13222880075","13","21","05000","0"
"13222880082","13","21","05050","0"
"13222880079","13","21","05100","0"
"13222880081","13","21","05150","0"
"13222880083","13","21","05200","0"
"13222880085","13","21","05250","0"
"13222880087","13","21","05300","0"
"13222880089","13","21","05350","0"
"13222880091","13","21","05400","0"
"13222880093","13","21","05450","0"
"13222880095","13","21","05500","0"
"13222880099","13","21","05550","0"
"13222880101","13","21","05600","0"
"13222880103","13","21","05650","0"
"13222880105","13","21","05700","0"
"13222880107","13","22","00050","0"
"13222880115","13","22","00100","0"
"13222880119","13","22","00150","0"
"13222880117","13","22","00200","0"
"13222880118","13","22","00250","0"
"13222880121","13","22","00300","0"
"13222880123","13","22","00350","0"
"13222880124","13","22","00400","0"
"13222880125","13","22","00450","0"
"13222880127","13","22","00500","0"
"13222880129","13","22","00550","0"
"13222880161","13","22","00600","0"
"13222880157","13","22","00650","0"
"13222880159","13","22","00700","0"
"13222880169","13","22","00750","0"
"13222880171","13","22","00800","0"
"13222880173","13","22","00850","0"
"13222880175","13","22","00900","0"
"13222880177","13","22","00950","0"
"13222880179","13","22","01000","0"
"13222880181","13","22","01050","0"
"13222880183","13","22","01100","0"
"13222880189","13","22","01150","0"
"13222880187","13","22","01200","0"
"13222880185","13","22","01250","0"
"13222880191","13","22","01300","0"
"13222880193","13","22","01350","0"
"13222880195","13","22","01400","0"
"13222880197","13","22","01450","0"
"13222880078","13","22","01500","0"
"13222880199","13","22","01550","0"
"13222880205","13","22","01600","0"
"13222880207","13","22","01650","0"
"13222880385","13","22","01700","0"
"13222881638","13","22","01750","0"
"13222881639","13","22","01800","0"
"13222881633","13","22","01850","0"
"13222881632","13","22","01900","0"
"13222881631","13","22","01950","0"
"13222881630","13","22","02000","0"
"13222881626","13","22","02050","0"
"13222881625","13","22","02100","0"
"13222881620","13","22","02150","0"
"13222881619","13","22","02200","0"
"13222881618","13","22","02250","0"
"13222881617","13","22","02300","0"
"13222881616","13","22","02350","0"
"13222881615","13","22","02400","0"
"13222881614","13","22","02450","0"
"13222881613","13","22","02500","0"
"13222881612","13","22","02550","0"
"13222880388","13","22","02600","0"
"13222880389","13","22","02650","0"
"13222880390","13","22","02700","0"
"13222880391","13","22","02750","0"
"13222880394","13","22","02800","0"
"13222880393","13","22","02850","0"
"13222880396","13","22","02900","0"
"13222880395","13","22","02950","0"
"13222880397","13","22","03000","0"
"13222880399","13","22","03050","0"
"13222880398","13","22","03100","0"
"13222880400","13","22","03150","0"
"13222880401","13","22","03200","0"
"13222880442","13","22","03250","0"
"13222880448","13","22","03300","0"
"13222880449","13","22","03350","0"
"13222880447","13","22","03400","0"
"13222880446","13","22","03450","0"
"13222880445","13","22","03500","0"
"13222880453","13","22","03550","0"
"13222880452","13","22","03600","0"
"13222880451","13","22","03650","0"
"13222880458","13","22","03700","0"
"13222880455","13","22","03750","0"
"13222880459","13","22","03800","0"
"13222880457","13","22","03850","0"
"13222880467","13","22","03900","0"
"13222880469","13","22","03950","0"
"13222880471","13","22","04000","0"
"13222880473","13","22","04050","0"
"13222880475","13","22","04100","0"
"13222880478","13","22","04150","0"
"13222880477","13","22","04200","0"
"13222880481","13","22","04250","0"
"13222880479","13","22","04300","0"
"13222880485","13","22","04350","0"
"13222880487","13","22","04400","0"
"13222880489","13","22","04450","0"
"13222880495","13","22","04500","0"
"13222880493","13","22","04550","0"
"13222880497","13","22","04600","0"
"13222880503","13","22","04650","0"
"13222880504","13","22","04700","0"
"13222880521","13","22","04750","0"
"13222880523","13","22","04800","0"
"13222880522","13","22","04850","0"
"13222880525","13","22","04900","0"
"13222880527","13","22","04950","0"
"13222880529","13","22","05000","0"
"13222880531","13","22","05050","0"
"13222880534","13","22","05100","0"
"13222880533","13","22","05150","0"
"13222880537","13","22","05200","0"
"13222880535","13","22","05250","0"
"13222880541","13","22","05300","0"
"13222880543","13","22","05350","0"
"13222880545","13","22","05400","0"
"13222880547","13","22","05450","0"
"13222880551","13","22","05500","0"
"13222880553","13","22","05550","0"
"13222880555","13","22","05600","0"
"13222880548","13","22","05650","0"
"13222880558","13","23","00050","0"
"13222880557","13","23","00100","0"
"13222880559","13","23","00150","0"
"13222880556","13","23","00200","0"
"13222880567","13","23","00250","0"
"13222880569","13","23","00300","0"
"13222880573","13","23","00350","0"
"13222880575","13","23","00400","0"
"13222880578","13","23","00450","0"
"13222880577","13","23","00500","0"
"13222880579","13","23","00550","0"
"13222880581","13","23","00600","0"
"13222880583","13","23","00650","0"
"13222880585","13","23","00700","0"
"13222880587","13","23","00750","0"
"13222880589","13","23","00800","0"
"13222880603","13","23","00850","0"
"13222880586","13","23","00900","0"
"13222880588","13","23","00950","0"
"13222881027","13","23","01000","0"
"13222880645","13","23","01050","0"
"13222880647","13","23","01100","0"
"13222880667","13","23","01150","0"
"13222880663","13","23","01200","0"
"13222880669","13","23","01250","0"
"13222880671","13","23","01300","0"
"13222880673","13","23","01350","0"
"13222880675","13","23","01400","0"
"13222880677","13","23","01450","0"
"13222880679","13","23","01500","0"
"13222880685","13","23","01550","0"
"13222880687","13","23","01600","0"
"13222880689","13","23","01650","0"
"13222880693","13","23","01700","0"
"13222880699","13","23","01750","0"
"13222880697","13","23","01800","0"
"13222880713","13","23","01850","0"
"13222880717","13","23","01900","0"
"13222880715","13","23","01950","0"
"13222880727","13","23","02000","0"
"13222880729","13","23","02050","0"
"13222880733","13","23","02100","0"
"13222880735","13","23","02150","0"
"13222880737","13","23","02200","0"
"13222880739","13","23","02250","0"
"13222880743","13","23","02300","0"
"13222880745","13","23","02350","0"
"13222880747","13","23","02400","0"
"13222880749","13","23","02450","0"
"13222880793","13","23","02500","0"
"13222890345","13","23","02550","0"
"13222891320","13","23","02600","0"
"13222890347","13","23","02650","0"
"13222890348","13","23","02700","0"
"13222890350","13","23","02750","0"
"13222891330","13","23","02800","0"
"13222891332","13","23","02850","0"
"13222892465","13","23","02900","0"
"13222890360","13","23","02950","0"
"13222891340","13","23","03000","0"
"13222890370","13","23","03050","0"
"13222893375","13","23","03100","0"
"13222892457","13","23","03150","0"
"13222892456","13","23","03200","0"
"13222892470","13","23","03250","0"
"13222892455","13","23","03300","0"
"13222892460","13","23","03350","0"
"13222892450","13","23","03400","0"
"13222881003","13","23","03450","0"
"13222881005","13","23","03500","0"
"13222881007","13","23","03550","0"
"13222893370","13","23","03600","0"
"13222881013","13","23","03650","0"
"13222893369","13","23","03700","0"
"13222881017","13","23","03750","0"
"13222881019","13","23","03800","0"
"13222881023","13","23","03850","0"
"13222881029","13","23","03900","0"
"13222881035","13","23","03950","0"
"13222881037","13","23","04000","0"
"13222880977","13","23","04050","0"
"13222880979","13","23","04100","0"
"13222893359","13","23","04150","0"
"13222893360","13","23","04200","0"
"13222893358","13","23","04250","0"
"13222880987","13","23","04300","0"
"13222880985","13","23","04350","0"
"13222880989","13","23","04400","0"
"13222880993","13","23","04450","0"
"13222893350","13","23","04500","0"
"13222892440","13","23","04550","0"
"13222893330","13","23","04600","0"
"13222892430","13","23","04650","0"
"13222893340","13","23","04700","0"
"13222892420","13","23","04750","0"
"13222893320","13","23","04800","0"
"13222893311","13","23","04850","0"
"13222893310","13","23","04900","0"
"13222892390","13","23","04950","0"
"13222892400","13","23","05000","0"
"13222892410","13","23","05050","0"
"13222892411","13","23","05100","0"
"13222892381","13","23","05150","0"
"13222892380","13","23","05200","0"
"13222893300","13","23","05250","0"
"13222892370","13","23","05300","0"
"13222892361","13","23","05350","0"
"13222892359","13","23","05400","0"
"13222892360","13","23","05450","0"
"13222892357","13","23","05500","0"
"13222880974","13","23","05550","0"
"13222880973","13","23","05600","0"
"13222892353","13","23","05650","0"
"13222893290","13","23","05700","0"
"13222892350","13","24","00050","0"
"13222880964","13","24","00100","0"
"13222893280","13","24","00150","0"
"13222892340","13","24","00200","0"
"13222880957","13","24","00250","0"
"13222892330","13","24","00300","0"
"13222880953","13","24","00350","0"
"13222892320","13","24","00400","0"
"13222892316","13","24","00450","0"
"13222880945","13","24","00500","0"
"13222892315","13","24","00550","0"
"13222893270","13","24","00600","0"
"13222892310","13","24","00650","0"
"13222880943","13","24","00700","0"
"13222880939","13","24","00750","0"
"13222880937","13","24","00800","0"
"13222880935","13","24","00850","0"
"13222880933","13","24","00900","0"
"13222880908","13","24","00950","0"
"13222880917","13","24","01000","0"
"13222880916","13","24","01050","0"
"13222880915","13","24","01100","0"
"13222880914","13","24","01150","0"
"13222880913","13","24","01200","0"
"13222880912","13","24","01250","0"
"13222880911","13","24","01300","0"
"13222880910","13","24","01350","0"
"13222880903","13","24","01400","0"
"13222880905","13","24","01450","0"
"13222880907","13","24","01500","0"
"13222880909","13","24","01550","0"
"13222892291","13","24","01600","0"
"13222892292","13","24","01650","0"
"13222880918","13","24","01700","0"
"13222880926","13","24","01750","0"
"13222880925","13","24","01800","0"
"13222892305","13","24","01850","0"
"13222880919","13","24","01900","0"
"13222880920","13","24","01950","0"
"13222880893","13","24","02000","0"
"13222880895","13","24","02050","0"
"13222880897","13","24","02100","0"
"13222880898","13","24","02150","0"
"13222880889","13","24","02200","0"
"13222880887","13","24","02250","0"
"13222892301","13","24","02300","0"
"13222880883","13","24","02350","0"
"13222892300","13","24","02400","0"
"13222892290","13","24","02450","0"
"13222880879","13","24","02500","0"
"13222880875","13","24","02550","0"
"13222893260","13","24","02600","0"
"13222892280","13","24","02650","0"
"13222893250","13","24","02700","0"
"13222892270","13","24","02750","0"
"13222893240","13","24","02800","0"
"13222892260","13","24","02850","0"
"13222880863","13","24","02900","0"
"13222892251","13","24","02950","0"
"13222892250","13","24","03000","0"
"13222892253","13","24","03050","0"
"13222892254","13","24","03100","0"
"13222892252","13","24","03150","0"
"13222893230","13","24","03200","0"
"13222893229","13","24","03250","0"
"13222892240","13","24","03300","0"
"13222892235","13","24","03350","0"
"13222892238","13","24","03400","0"
"13222893220","13","24","03450","0"
"13222893216","13","24","03500","0"
"13222893212","13","24","03550","0"
"13222892234","13","24","03600","0"
"13222893210","13","24","03650","0"
"13222892232","13","24","03700","0"
"13222892231","13","24","03750","0"
"13222893205","13","24","03800","0"
"13222893200","13","24","03850","0"
"13222892226","13","24","03900","0"
"13222893190","13","24","03950","0"
"13222892220","13","24","04000","0"
"13222892215","13","24","04050","0"
"13222892210","13","24","04100","0"
"13222892201","13","24","04150","0"
"13222892200","13","24","04200","0"
"13222893180","13","24","04250","0"
"13222893162","13","24","04300","0"
"13222893170","13","24","04350","0"
"13222892190","13","24","04400","0"
"13222893163","13","24","04450","0"
"13222891351","13","24","04500","0"
"13222891350","13","24","04550","0"
"13222890400","13","24","04600","0"
"13222890365","13","24","04650","0"
"13222890380","13","24","04700","0"
"13222890390","13","24","04750","0"
"13222891410","13","24","04800","0"
"13222895010","13","24","04850","0"
"13222891420","13","24","04900","0"
"13222891360","13","24","04950","0"
"13222890408","13","24","05000","0"
"13222890409","13","24","05050","0"
"13222890410","13","24","05100","0"
"13222891370","13","24","05150","0"
"13222891381","13","24","05200","0"
"13222891382","13","24","05250","0"
"13222891380","13","24","05300","0"
"13222891385","13","24","05350","0"
"13222891390","13","24","05400","0"
"13222890420","13","24","05450","0"
"13222895482","13","24","05500","0"
"13222893160","13","24","05550","0"
"13222892180","13","24","05600","0"
"13222893159","13","24","05650","0"
"13222892176","13","24","05700","0"
"13222893150","13","25","00050","0"
"13222892170","13","25","00100","0"
"13222893131","13","25","00150","0"
"13222892160","13","25","00200","0"
"13222893130","13","25","00250","0"
"13222892150","13","25","00300","0"
"13222893120","13","25","00350","0"
"13222892140","13","25","00400","0"
"13222893110","13","25","00450","0"
"13222892130","13","25","00500","0"
"13222893100","13","25","00550","0"
"13222892120","13","25","00600","0"
"13222893093","13","25","00650","0"
"13222892115","13","25","00700","0"
